Name,Acceleration,Weight,Traction,MiniTurbo,Invincibility,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",4.5,1.75,4.25,4.5,4,1.75,2.25,2.25,2.75,5.25,5,4.5,5.5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",4.25,2.25,4,4.25,4.25,2,2.25,2,3,5.25,4.75,4.75,5.25
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",4.5,2,4,4.5,4,1.75,2.25,2,2.75,5.25,4.75,4.75,5.5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Monster"",""glider"":""Super Glider""}",3.75,2.5,4.75,4,4.5,2,2,2,2.5,4.5,4.25,4,4.75
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Monster"",""glider"":""Cloud Glider""}",4,2.25,4.75,4.25,4.25,1.75,2.25,2,2.25,4.5,4.25,4,5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Monster"",""glider"":""Wario Wing""}",3.75,2.75,4.5,4,4.5,2,2.25,1.75,2.5,4.5,4,4.25,4.75
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Monster"",""glider"":""Peach Parasol""}",4,2.5,4.5,4.25,4.25,1.75,2.25,1.75,2.25,4.5,4,4.25,5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Roller"",""glider"":""Super Glider""}",4.75,1.5,4,5,3.25,1.5,1.5,2.25,3,5.5,5.25,4.75,5.5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Roller"",""glider"":""Cloud Glider""}",5,1.25,4,5.25,3,1.25,1.75,2.25,2.75,5.5,5.25,4.75,5.75
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Roller"",""glider"":""Wario Wing""}",4.75,1.75,3.75,5,3.25,1.5,1.75,2,3,5.5,5,5,5.5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Roller"",""glider"":""Peach Parasol""}",5,1.5,3.75,5.25,3,1.25,1.75,2,2.75,5.5,5,5,5.75
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Slim"",""glider"":""Super Glider""}",3.75,2,3.25,4,4.25,2.25,2.5,2,2.75,5.5,5,4.75,5.5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Slim"",""glider"":""Cloud Glider""}",4,1.75,3.25,4.25,4,2,2.75,2,2.5,5.5,5,4.75,5.75
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Slim"",""glider"":""Wario Wing""}",3.75,2.25,3,4,4.25,2.25,2.75,1.75,2.75,5.5,4.75,5,5.5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Slim"",""glider"":""Peach Parasol""}",4,2,3,4.25,4,2,2.75,1.75,2.5,5.5,4.75,5,5.75
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Slick"",""glider"":""Wario Wing""}",3.5,2.5,2.75,3.5,4.25,2.5,2.75,1.25,2.25,5,4.5,4,4.75
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Metal"",""glider"":""Super Glider""}",3.25,2.5,3.5,3.5,4.5,2.5,1.75,2.25,2.75,5,4.5,4.25,4.5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Metal"",""glider"":""Wario Wing""}",3.25,2.75,3.25,3.5,4.5,2.5,2,2,2.75,5,4.25,4.5,4.5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Metal"",""glider"":""Peach Parasol""}",3.5,2.5,3.25,3.75,4.25,2.25,2,2,2.5,5,4.25,4.5,4.75
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Button"",""glider"":""Super Glider""}",4.5,1.5,3.75,4.75,3.75,1.75,2,2,2.75,5.25,5.25,4.5,5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Button"",""glider"":""Cloud Glider""}",4.75,1.25,3.75,5,3.5,1.5,2.25,2,2.5,5.25,5.25,4.5,5.25
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Button"",""glider"":""Wario Wing""}",4.5,1.75,3.5,4.75,3.75,1.75,2.25,1.75,2.75,5.25,5,4.75,5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Button"",""glider"":""Peach Parasol""}",4.75,1.5,3.5,5,3.5,1.5,2.25,1.75,2.5,5.25,5,4.75,5.25
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Off-Road"",""glider"":""Super Glider""}",4,2.25,4.5,3.75,4.75,2.25,2,2.5,2.5,4.75,4.75,4,4.75
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",4.25,2,4.5,4,4.5,2,2.25,2.5,2.25,4.75,4.75,4,5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",4,2.5,4.25,3.75,4.75,2.25,2.25,2.25,2.5,4.75,4.5,4.25,4.75
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",4.25,2.25,4.25,4,4.5,2,2.25,2.25,2.25,4.75,4.5,4.25,5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Cushion"",""glider"":""Super Glider""}",4.25,1.75,4.5,4.5,4.5,1.75,1.75,1.75,3.25,5,5,4,5.25
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",4.5,1.5,4.5,4.75,4.25,1.5,2,1.75,3,5,5,4,5.5
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Cushion"",""glider"":""Wario Wing""}",4.25,2,4.25,4.5,4.5,1.75,2,1.5,3.25,5,4.75,4.25,5.25
"{""character"":""Baby Peach"",""body"":""Cat Cruiser"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",4.5,1.75,4.25,4.75,4.25,1.5,2,1.5,3,5,4.75,4.25,5.5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",4.25,2,4.25,4.25,4,2,2,2.25,3,5.25,5,4.5,5.25
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",4.5,1.75,4.25,4.5,3.75,1.75,2.25,2.25,2.75,5.25,5,4.5,5.5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",4.25,2.25,4,4.25,4,2,2.25,2,3,5.25,4.75,4.75,5.25
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",4.5,2,4,4.5,3.75,1.75,2.25,2,2.75,5.25,4.75,4.75,5.5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Monster"",""glider"":""Super Glider""}",3.75,2.5,4.75,4,4.25,2,2,2,2.5,4.5,4.25,4,4.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Monster"",""glider"":""Cloud Glider""}",4,2.25,4.75,4.25,4,1.75,2.25,2,2.25,4.5,4.25,4,5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Monster"",""glider"":""Wario Wing""}",3.75,2.75,4.5,4,4.25,2,2.25,1.75,2.5,4.5,4,4.25,4.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Monster"",""glider"":""Peach Parasol""}",4,2.5,4.5,4.25,4,1.75,2.25,1.75,2.25,4.5,4,4.25,5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Roller"",""glider"":""Super Glider""}",4.75,1.5,4,5,3,1.5,1.5,2.25,3,5.5,5.25,4.75,5.5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Roller"",""glider"":""Cloud Glider""}",5,1.25,4,5.25,2.75,1.25,1.75,2.25,2.75,5.5,5.25,4.75,5.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Roller"",""glider"":""Wario Wing""}",4.75,1.75,3.75,5,3,1.5,1.75,2,3,5.5,5,5,5.5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Roller"",""glider"":""Peach Parasol""}",5,1.5,3.75,5.25,2.75,1.25,1.75,2,2.75,5.5,5,5,5.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slim"",""glider"":""Super Glider""}",3.75,2,3.25,4,4,2.25,2.5,2,2.75,5.5,5,4.75,5.5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slim"",""glider"":""Cloud Glider""}",4,1.75,3.25,4.25,3.75,2,2.75,2,2.5,5.5,5,4.75,5.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slim"",""glider"":""Wario Wing""}",3.75,2.25,3,4,4,2.25,2.75,1.75,2.75,5.5,4.75,5,5.5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slim"",""glider"":""Peach Parasol""}",4,2,3,4.25,3.75,2,2.75,1.75,2.5,5.5,4.75,5,5.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slick"",""glider"":""Super Glider""}",3.5,2.25,3,3.5,4,2.5,2.5,1.5,2.25,5,4.75,3.75,4.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slick"",""glider"":""Wario Wing""}",3.5,2.5,2.75,3.5,4,2.5,2.75,1.25,2.25,5,4.5,4,4.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Metal"",""glider"":""Super Glider""}",3.25,2.5,3.5,3.5,4.25,2.5,1.75,2.25,2.75,5,4.5,4.25,4.5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Metal"",""glider"":""Cloud Glider""}",3.5,2.25,3.5,3.75,4,2.25,2,2.25,2.5,5,4.5,4.25,4.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Metal"",""glider"":""Wario Wing""}",3.25,2.75,3.25,3.5,4.25,2.5,2,2,2.75,5,4.25,4.5,4.5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Metal"",""glider"":""Peach Parasol""}",3.5,2.5,3.25,3.75,4,2.25,2,2,2.5,5,4.25,4.5,4.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Button"",""glider"":""Super Glider""}",4.5,1.5,3.75,4.75,3.5,1.75,2,2,2.75,5.25,5.25,4.5,5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Button"",""glider"":""Cloud Glider""}",4.75,1.25,3.75,5,3.25,1.5,2.25,2,2.5,5.25,5.25,4.5,5.25
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Button"",""glider"":""Wario Wing""}",4.5,1.75,3.5,4.75,3.5,1.75,2.25,1.75,2.75,5.25,5,4.75,5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Button"",""glider"":""Peach Parasol""}",4.75,1.5,3.5,5,3.25,1.5,2.25,1.75,2.5,5.25,5,4.75,5.25
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Off-Road"",""glider"":""Super Glider""}",4,2.25,4.5,3.75,4.5,2.25,2,2.5,2.5,4.75,4.75,4,4.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",4.25,2,4.5,4,4.25,2,2.25,2.5,2.25,4.75,4.75,4,5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",4,2.5,4.25,3.75,4.5,2.25,2.25,2.25,2.5,4.75,4.5,4.25,4.75
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",4.25,2.25,4.25,4,4.25,2,2.25,2.25,2.25,4.75,4.5,4.25,5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Cushion"",""glider"":""Super Glider""}",4.25,1.75,4.5,4.5,4.25,1.75,1.75,1.75,3.25,5,5,4,5.25
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",4.5,1.5,4.5,4.75,4,1.5,2,1.75,3,5,5,4,5.5
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Cushion"",""glider"":""Wario Wing""}",4.25,2,4.25,4.5,4.25,1.75,2,1.5,3.25,5,4.75,4.25,5.25
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",4.5,1.75,4.25,4.75,4,1.5,2,1.5,3,5,4.75,4.25,5.5
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",3.25,2.25,3.75,3.25,5,2.75,2.25,2,2.5,4.5,4.75,4.25,4.25
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",3.5,2,3.75,3.5,4.75,2.5,2.5,2,2.25,4.5,4.75,4.25,4.5
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",3.25,2.5,3.5,3.25,5,2.75,2.5,1.75,2.5,4.5,4.5,4.5,4.25
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",3.5,2.25,3.5,3.5,4.75,2.5,2.5,1.75,2.25,4.5,4.5,4.5,4.5
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Monster"",""glider"":""Wario Wing""}",2.75,3,4,3,5.25,2.75,2.5,1.5,2,3.75,3.75,4,3.75
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slim"",""glider"":""Super Glider""}",2.75,2.25,2.75,3,5,3,2.75,1.75,2.25,4.75,4.75,4.5,4.5
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slim"",""glider"":""Cloud Glider""}",3,2,2.75,3.25,4.75,2.75,3,1.75,2,4.75,4.75,4.5,4.75
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slim"",""glider"":""Wario Wing""}",2.75,2.5,2.5,3,5,3,3,1.5,2.25,4.75,4.5,4.75,4.5
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slim"",""glider"":""Peach Parasol""}",3,2.25,2.5,3.25,4.75,2.75,3,1.5,2,4.75,4.5,4.75,4.75
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slick"",""glider"":""Super Glider""}",2.5,2.5,2.5,2.5,5,3.25,2.75,1.25,1.75,4.25,4.5,3.5,3.75
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slick"",""glider"":""Wario Wing""}",2.5,2.75,2.25,2.5,5,3.25,3,1,1.75,4.25,4.25,3.75,3.75
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Metal"",""glider"":""Super Glider""}",2.25,2.75,3,2.5,5.25,3.25,2,2,2.25,4.25,4.25,4,3.5
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Metal"",""glider"":""Wario Wing""}",2.25,3,2.75,2.5,5.25,3.25,2.25,1.75,2.25,4.25,4,4.25,3.5
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Off-Road"",""glider"":""Super Glider""}",3,2.5,4,2.75,5.5,3,2.25,2.25,2,4,4.5,3.75,3.75
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",3.25,2.25,4,3,5.25,2.75,2.5,2.25,1.75,4,4.5,3.75,4
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",3,2.75,3.75,2.75,5.5,3,2.5,2,2,4,4.25,4,3.75
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",3.25,2.5,3.75,3,5.25,2.75,2.5,2,1.75,4,4.25,4,4
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Cushion"",""glider"":""Super Glider""}",3.25,2,4,3.5,5.25,2.5,2,1.5,2.75,4.25,4.75,3.75,4.25
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",3.5,1.75,4,3.75,5,2.25,2.25,1.5,2.5,4.25,4.75,3.75,4.5
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Cushion"",""glider"":""Wario Wing""}",3.25,2.25,3.75,3.5,5.25,2.5,2.25,1.25,2.75,4.25,4.5,4,4.25
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",3.5,2,3.75,3.75,5,2.25,2.25,1.25,2.5,4.25,4.5,4,4.5
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",3,2.5,4.75,3,5.25,2.75,2,2.25,2.25,4.25,4.5,4.25,4.25
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",3.25,2.25,4.75,3.25,5,2.5,2.25,2.25,2,4.25,4.5,4.25,4.5
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",3,2.75,4.5,3,5.25,2.75,2.25,2,2.25,4.25,4.25,4.5,4.25
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",3.25,2.5,4.5,3.25,5,2.5,2.25,2,2,4.25,4.25,4.5,4.5
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Monster"",""glider"":""Super Glider""}",2.5,3,5.25,2.75,5.5,2.75,2,2,1.75,3.5,3.75,3.75,3.75
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Monster"",""glider"":""Cloud Glider""}",2.75,2.75,5.25,3,5.25,2.5,2.25,2,1.5,3.5,3.75,3.75,4
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Monster"",""glider"":""Wario Wing""}",2.5,3.25,5,2.75,5.5,2.75,2.25,1.75,1.75,3.5,3.5,4,3.75
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Monster"",""glider"":""Peach Parasol""}",2.75,3,5,3,5.25,2.5,2.25,1.75,1.5,3.5,3.5,4,4
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slim"",""glider"":""Super Glider""}",2.5,2.5,3.75,2.75,5.25,3,2.5,2,2,4.5,4.5,4.5,4.5
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slim"",""glider"":""Cloud Glider""}",2.75,2.25,3.75,3,5,2.75,2.75,2,1.75,4.5,4.5,4.5,4.75
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slim"",""glider"":""Wario Wing""}",2.5,2.75,3.5,2.75,5.25,3,2.75,1.75,2,4.5,4.25,4.75,4.5
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slim"",""glider"":""Peach Parasol""}",2.75,2.5,3.5,3,5,2.75,2.75,1.75,1.75,4.5,4.25,4.75,4.75
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slick"",""glider"":""Super Glider""}",2.25,2.75,3.5,2.25,5.25,3.25,2.5,1.5,1.5,4,4.25,3.5,3.75
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slick"",""glider"":""Wario Wing""}",2.25,3,3.25,2.25,5.25,3.25,2.75,1.25,1.5,4,4,3.75,3.75
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Metal"",""glider"":""Super Glider""}",2,3,4,2.25,5.5,3.25,1.75,2.25,2,4,4,4,3.5
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Metal"",""glider"":""Cloud Glider""}",2.25,2.75,4,2.5,5.25,3,2,2.25,1.75,4,4,4,3.75
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Metal"",""glider"":""Wario Wing""}",2,3.25,3.75,2.25,5.5,3.25,2,2,2,4,3.75,4.25,3.5
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Metal"",""glider"":""Peach Parasol""}",2.25,3,3.75,2.5,5.25,3,2,2,1.75,4,3.75,4.25,3.75
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Button"",""glider"":""Wario Wing""}",3.25,2.25,4,3.5,4.75,2.5,2.25,1.75,2,4.25,4.5,4.5,4
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Off-Road"",""glider"":""Super Glider""}",2.75,2.75,5,2.5,5.75,3,2,2.5,1.75,3.75,4.25,3.75,3.75
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",3,2.5,5,2.75,5.5,2.75,2.25,2.5,1.5,3.75,4.25,3.75,4
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",2.75,3,4.75,2.5,5.75,3,2.25,2.25,1.75,3.75,4,4,3.75
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",3,2.75,4.75,2.75,5.5,2.75,2.25,2.25,1.5,3.75,4,4,4
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Cushion"",""glider"":""Super Glider""}",3,2.25,5,3.25,5.5,2.5,1.75,1.75,2.5,4,4.5,3.75,4.25
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",3.25,2,5,3.5,5.25,2.25,2,1.75,2.25,4,4.5,3.75,4.5
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Cushion"",""glider"":""Wario Wing""}",3,2.5,4.75,3.25,5.5,2.5,2,1.5,2.5,4,4.25,4,4.25
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",3.25,2.25,4.75,3.5,5.25,2.25,2,1.5,2.25,4,4.25,4,4.5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",3.5,1.75,4,3.75,4.75,2.5,2,2.5,2.75,5,4.75,4.75,5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",3.75,1.5,4,4,4.5,2.25,2.25,2.5,2.5,5,4.75,4.75,5.25
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",3.5,2,3.75,3.75,4.75,2.5,2.25,2.25,2.75,5,4.5,5,5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",3.75,1.75,3.75,4,4.5,2.25,2.25,2.25,2.5,5,4.5,5,5.25
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Monster"",""glider"":""Super Glider""}",3,2.25,4.5,3.5,5,2.5,2,2.25,2.25,4.25,4,4.25,4.5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Monster"",""glider"":""Cloud Glider""}",3.25,2,4.5,3.75,4.75,2.25,2.25,2.25,2,4.25,4,4.25,4.75
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Monster"",""glider"":""Wario Wing""}",3,2.5,4.25,3.5,5,2.5,2.25,2,2.25,4.25,3.75,4.5,4.5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Monster"",""glider"":""Peach Parasol""}",3.25,2.25,4.25,3.75,4.75,2.25,2.25,2,2,4.25,3.75,4.5,4.75
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Roller"",""glider"":""Super Glider""}",4,1.25,3.75,4.5,3.75,2,1.5,2.5,2.75,5.25,5,5,5.25
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Roller"",""glider"":""Cloud Glider""}",4.25,1,3.75,4.75,3.5,1.75,1.75,2.5,2.5,5.25,5,5,5.5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Roller"",""glider"":""Wario Wing""}",4,1.5,3.5,4.5,3.75,2,1.75,2.25,2.75,5.25,4.75,5.25,5.25
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Roller"",""glider"":""Peach Parasol""}",4.25,1.25,3.5,4.75,3.5,1.75,1.75,2.25,2.5,5.25,4.75,5.25,5.5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Slim"",""glider"":""Super Glider""}",3,1.75,3,3.5,4.75,2.75,2.5,2.25,2.5,5.25,4.75,5,5.25
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Slim"",""glider"":""Cloud Glider""}",3.25,1.5,3,3.75,4.5,2.5,2.75,2.25,2.25,5.25,4.75,5,5.5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Slim"",""glider"":""Wario Wing""}",3,2,2.75,3.5,4.75,2.75,2.75,2,2.5,5.25,4.5,5.25,5.25
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Slim"",""glider"":""Peach Parasol""}",3.25,1.75,2.75,3.75,4.5,2.5,2.75,2,2.25,5.25,4.5,5.25,5.5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Metal"",""glider"":""Super Glider""}",2.5,2.25,3.25,3,5,3,1.75,2.5,2.5,4.75,4.25,4.5,4.25
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Metal"",""glider"":""Cloud Glider""}",2.75,2,3.25,3.25,4.75,2.75,2,2.5,2.25,4.75,4.25,4.5,4.5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Metal"",""glider"":""Wario Wing""}",2.5,2.5,3,3,5,3,2,2.25,2.5,4.75,4,4.75,4.25
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Metal"",""glider"":""Peach Parasol""}",2.75,2.25,3,3.25,4.75,2.75,2,2.25,2.25,4.75,4,4.75,4.5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Button"",""glider"":""Super Glider""}",3.75,1.25,3.5,4.25,4.25,2.25,2,2.25,2.5,5,5,4.75,4.75
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Button"",""glider"":""Cloud Glider""}",4,1,3.5,4.5,4,2,2.25,2.25,2.25,5,5,4.75,5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Button"",""glider"":""Wario Wing""}",3.75,1.5,3.25,4.25,4.25,2.25,2.25,2,2.5,5,4.75,5,4.75
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Button"",""glider"":""Peach Parasol""}",4,1.25,3.25,4.5,4,2,2.25,2,2.25,5,4.75,5,5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Off-Road"",""glider"":""Super Glider""}",3.25,2,4.25,3.25,5.25,2.75,2,2.75,2.25,4.5,4.5,4.25,4.5
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",3.5,1.75,4.25,3.5,5,2.5,2.25,2.75,2,4.5,4.5,4.25,4.75
