Name,Acceleration,Weight,Traction,MiniTurbo,Invincibility,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",14,6,13,14,13,5,5,9,6,18,16,18,16
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",15,5,13,15,12,4,5,8,6,18,16,19,16
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Monster"",""glider"":""Super Glider""}",12,7,16,13,14,5,5,7,5,15,13,16,14
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Monster"",""glider"":""Cloud Glider""}",13,6,16,14,13,4,5,6,6,15,13,17,14
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Monster"",""glider"":""Wario Wing""}",12,8,15,13,14,5,4,7,6,15,14,16,13
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Monster"",""glider"":""Peach Parasol""}",13,7,15,14,13,4,4,6,6,15,14,17,13
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Roller"",""glider"":""Super Glider""}",16,3,13,17,9,3,6,9,3,19,16,19,18
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Roller"",""glider"":""Cloud Glider""}",17,2,13,18,8,2,6,8,4,19,16,20,18
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Roller"",""glider"":""Wario Wing""}",16,4,12,17,9,3,5,9,4,19,17,19,17
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Roller"",""glider"":""Peach Parasol""}",17,3,12,18,8,2,5,8,4,19,17,20,17
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slim"",""glider"":""Super Glider""}",12,5,10,13,13,6,5,8,7,19,16,19,17
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slim"",""glider"":""Cloud Glider""}",13,4,10,14,12,5,5,7,8,19,16,20,17
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slim"",""glider"":""Wario Wing""}",12,6,9,13,13,6,4,8,8,19,17,19,16
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slim"",""glider"":""Peach Parasol""}",13,5,9,14,12,5,4,7,8,19,17,20,16
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slick"",""glider"":""Super Glider""}",11,6,9,11,13,7,3,6,7,17,12,16,16
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Slick"",""glider"":""Wario Wing""}",11,7,8,11,13,7,2,6,8,17,13,16,15
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Metal"",""glider"":""Super Glider""}",10,7,11,11,14,7,6,8,4,17,14,15,15
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Metal"",""glider"":""Cloud Glider""}",11,6,11,12,13,6,6,7,5,17,14,16,15
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Metal"",""glider"":""Wario Wing""}",10,8,10,11,14,7,5,8,5,17,15,15,14
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Metal"",""glider"":""Peach Parasol""}",11,7,10,12,13,6,5,7,5,17,15,16,14
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Button"",""glider"":""Super Glider""}",15,3,12,16,11,4,5,8,5,18,15,17,18
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Button"",""glider"":""Cloud Glider""}",16,2,12,17,10,3,5,7,6,18,15,18,18
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Button"",""glider"":""Wario Wing""}",15,4,11,16,11,4,4,8,6,18,16,17,17
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Button"",""glider"":""Peach Parasol""}",16,3,11,17,10,3,4,7,6,18,16,18,17
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Off-Road"",""glider"":""Super Glider""}",13,6,15,12,15,6,7,7,5,16,13,17,16
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",14,5,15,13,14,5,7,6,6,16,13,18,16
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",13,7,14,12,15,6,6,7,6,16,14,17,15
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",14,6,14,13,14,5,6,6,6,16,14,18,15
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Cushion"",""glider"":""Super Glider""}",14,4,15,15,14,4,4,10,4,17,13,18,16
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",15,3,15,16,13,3,4,9,5,17,13,19,16
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Cushion"",""glider"":""Wario Wing""}",14,5,14,15,14,4,3,10,5,17,14,18,15
"{""character"":""Baby Peach"",""body"":""Comet"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",15,4,14,16,13,3,3,9,5,17,14,19,15
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",10,6,12,10,17,8,5,7,6,15,14,14,16
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",11,5,12,11,16,7,5,6,7,15,14,15,16
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",10,7,11,10,17,8,4,7,7,15,15,14,15
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",11,6,11,11,16,7,4,6,7,15,15,15,15
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Monster"",""glider"":""Wario Wing""}",8,9,13,9,18,8,3,5,7,12,13,12,12
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slim"",""glider"":""Super Glider""}",8,6,8,9,17,9,4,6,8,16,15,15,16
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slim"",""glider"":""Cloud Glider""}",9,5,8,10,16,8,4,5,9,16,15,16,16
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slim"",""glider"":""Wario Wing""}",8,7,7,9,17,9,3,6,9,16,16,15,15
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slim"",""glider"":""Peach Parasol""}",9,6,7,10,16,8,3,5,9,16,16,16,15
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slick"",""glider"":""Super Glider""}",7,7,7,7,17,10,2,4,8,14,11,12,15
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Slick"",""glider"":""Wario Wing""}",7,8,6,7,17,10,1,4,9,14,12,12,14
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Metal"",""glider"":""Super Glider""}",6,8,9,7,18,10,5,6,5,14,13,11,14
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Metal"",""glider"":""Wario Wing""}",6,9,8,7,18,10,4,6,6,14,14,11,13
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Off-Road"",""glider"":""Super Glider""}",9,7,13,8,19,9,6,5,6,13,12,13,15
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",10,6,13,9,18,8,6,4,7,13,12,14,15
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",9,8,12,8,19,9,5,5,7,13,13,13,14
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",10,7,12,9,18,8,5,4,7,13,13,14,14
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Cushion"",""glider"":""Super Glider""}",10,5,13,11,18,7,3,8,5,14,12,14,15
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",11,4,13,12,17,6,3,7,6,14,12,15,15
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Cushion"",""glider"":""Wario Wing""}",10,6,12,11,18,7,2,8,6,14,13,14,14
"{""character"":""Baby Peach"",""body"":""Circuit Special"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",11,5,12,12,17,6,2,7,6,14,13,15,14
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",9,7,16,9,18,8,6,6,5,14,14,14,15
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",10,6,16,10,17,7,6,5,6,14,14,15,15
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",9,8,15,9,18,8,5,6,6,14,15,14,14
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",10,7,15,10,17,7,5,5,6,14,15,15,14
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Monster"",""glider"":""Super Glider""}",7,9,18,8,19,8,5,4,5,11,12,12,12
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Monster"",""glider"":""Cloud Glider""}",8,8,18,9,18,7,5,3,6,11,12,13,12
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Monster"",""glider"":""Wario Wing""}",7,10,17,8,19,8,4,4,6,11,13,12,11
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Monster"",""glider"":""Peach Parasol""}",8,9,17,9,18,7,4,3,6,11,13,13,11
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slim"",""glider"":""Super Glider""}",7,7,12,8,18,9,5,5,7,15,15,15,15
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slim"",""glider"":""Cloud Glider""}",8,6,12,9,17,8,5,4,8,15,15,16,15
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slim"",""glider"":""Wario Wing""}",7,8,11,8,18,9,4,5,8,15,16,15,14
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slim"",""glider"":""Peach Parasol""}",8,7,11,9,17,8,4,4,8,15,16,16,14
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slick"",""glider"":""Super Glider""}",6,8,11,6,18,10,3,3,7,13,11,12,14
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Slick"",""glider"":""Wario Wing""}",6,9,10,6,18,10,2,3,8,13,12,12,13
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Metal"",""glider"":""Super Glider""}",5,9,13,6,19,10,6,5,4,13,13,11,13
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Metal"",""glider"":""Cloud Glider""}",6,8,13,7,18,9,6,4,5,13,13,12,13
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Metal"",""glider"":""Wario Wing""}",5,10,12,6,19,10,5,5,5,13,14,11,12
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Metal"",""glider"":""Peach Parasol""}",6,9,12,7,18,9,5,4,5,13,14,12,12
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Button"",""glider"":""Wario Wing""}",10,6,13,11,16,7,4,5,6,14,15,13,15
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Off-Road"",""glider"":""Super Glider""}",8,8,17,7,20,9,7,4,5,12,12,13,14
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",9,7,17,8,19,8,7,3,6,12,12,14,14
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",8,9,16,7,20,9,6,4,6,12,13,13,13
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",9,8,16,8,19,8,6,3,6,12,13,14,13
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Cushion"",""glider"":""Super Glider""}",9,6,17,10,19,7,4,7,4,13,12,14,14
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",10,5,17,11,18,6,4,6,5,13,12,15,14
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Cushion"",""glider"":""Wario Wing""}",9,7,16,10,19,7,3,7,5,13,13,14,13
"{""character"":""Baby Peach"",""body"":""Badwagon"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",10,6,16,11,18,6,3,6,5,13,13,15,13
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",11,4,13,12,16,7,7,8,5,17,16,17,16
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",12,3,13,13,15,6,7,7,6,17,16,18,16
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",11,5,12,12,16,7,6,8,6,17,17,17,15
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",12,4,12,13,15,6,6,7,6,17,17,18,15
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Monster"",""glider"":""Wario Wing""}",9,7,14,11,17,7,5,6,6,14,15,15,12
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Roller"",""glider"":""Super Glider""}",13,2,12,15,12,5,7,8,3,18,17,18,17
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Roller"",""glider"":""Cloud Glider""}",14,1,12,16,11,4,7,7,4,18,17,19,17
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Roller"",""glider"":""Wario Wing""}",13,3,11,15,12,5,6,8,4,18,18,18,16
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Roller"",""glider"":""Peach Parasol""}",14,2,11,16,11,4,6,7,4,18,18,19,16
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Slim"",""glider"":""Super Glider""}",9,4,9,11,16,8,6,7,7,18,17,18,16
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Slim"",""glider"":""Cloud Glider""}",10,3,9,12,15,7,6,6,8,18,17,19,16
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Slim"",""glider"":""Wario Wing""}",9,5,8,11,16,8,5,7,8,18,18,18,15
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Slim"",""glider"":""Peach Parasol""}",10,4,8,12,15,7,5,6,8,18,18,19,15
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Metal"",""glider"":""Super Glider""}",7,6,10,9,17,9,7,7,4,16,15,14,14
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Metal"",""glider"":""Cloud Glider""}",8,5,10,10,16,8,7,6,5,16,15,15,14
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Metal"",""glider"":""Wario Wing""}",7,7,9,9,17,9,6,7,5,16,16,14,13
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Metal"",""glider"":""Peach Parasol""}",8,6,9,10,16,8,6,6,5,16,16,15,13
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Button"",""glider"":""Super Glider""}",12,2,11,14,14,6,6,7,5,17,16,16,17
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Button"",""glider"":""Cloud Glider""}",13,1,11,15,13,5,6,6,6,17,16,17,17
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Button"",""glider"":""Wario Wing""}",12,3,10,14,14,6,5,7,6,17,17,16,16
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Button"",""glider"":""Peach Parasol""}",13,2,10,15,13,5,5,6,6,17,17,17,16
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Off-Road"",""glider"":""Super Glider""}",10,5,14,10,18,8,8,6,5,15,14,16,15
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",11,4,14,11,17,7,8,5,6,15,14,17,15
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",10,6,13,10,18,8,7,6,6,15,15,16,14
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",11,5,13,11,17,7,7,5,6,15,15,17,14
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Cushion"",""glider"":""Super Glider""}",11,3,14,13,17,6,5,9,4,16,14,17,15
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",12,2,14,14,16,5,5,8,5,16,14,18,15
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Cushion"",""glider"":""Wario Wing""}",11,4,13,13,17,6,4,9,5,16,15,17,14
"{""character"":""Baby Peach"",""body"":""Prancer"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",12,3,13,14,16,5,4,8,5,16,15,18,14
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",11,4,13,12,14,7,7,8,5,17,16,17,16
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",12,3,13,13,13,6,7,7,6,17,16,18,16
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",11,5,12,12,14,7,6,8,6,17,17,17,15
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",12,4,12,13,13,6,6,7,6,17,17,18,15
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Monster"",""glider"":""Super Glider""}",9,6,15,11,15,7,6,6,5,14,14,15,13
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Monster"",""glider"":""Cloud Glider""}",10,5,15,12,14,6,6,5,6,14,14,16,13
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Monster"",""glider"":""Wario Wing""}",9,7,14,11,15,7,5,6,6,14,15,15,12
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Monster"",""glider"":""Peach Parasol""}",10,6,14,12,14,6,5,5,6,14,15,16,12
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Roller"",""glider"":""Super Glider""}",13,2,12,15,10,5,7,8,3,18,17,18,17
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Roller"",""glider"":""Cloud Glider""}",14,1,12,16,9,4,7,7,4,18,17,19,17
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Roller"",""glider"":""Wario Wing""}",13,3,11,15,10,5,6,8,4,18,18,18,16
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Roller"",""glider"":""Peach Parasol""}",14,2,11,16,9,4,6,7,4,18,18,19,16
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Slim"",""glider"":""Super Glider""}",9,4,9,11,14,8,6,7,7,18,17,18,16
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Slim"",""glider"":""Cloud Glider""}",10,3,9,12,13,7,6,6,8,18,17,19,16
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Slim"",""glider"":""Wario Wing""}",9,5,8,11,14,8,5,7,8,18,18,18,15
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Slim"",""glider"":""Peach Parasol""}",10,4,8,12,13,7,5,6,8,18,18,19,15
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Slick"",""glider"":""Super Glider""}",8,5,8,9,14,9,4,5,7,16,13,15,15
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Slick"",""glider"":""Wario Wing""}",8,6,7,9,14,9,3,5,8,16,14,15,14
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Metal"",""glider"":""Super Glider""}",7,6,10,9,15,9,7,7,4,16,15,14,14
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Metal"",""glider"":""Cloud Glider""}",8,5,10,10,14,8,7,6,5,16,15,15,14
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Metal"",""glider"":""Wario Wing""}",7,7,9,9,15,9,6,7,5,16,16,14,13
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Metal"",""glider"":""Peach Parasol""}",8,6,9,10,14,8,6,6,5,16,16,15,13
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Button"",""glider"":""Super Glider""}",12,2,11,14,12,6,6,7,5,17,16,16,17
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Button"",""glider"":""Cloud Glider""}",13,1,11,15,11,5,6,6,6,17,16,17,17
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Button"",""glider"":""Wario Wing""}",12,3,10,14,12,6,5,7,6,17,17,16,16
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Button"",""glider"":""Peach Parasol""}",13,2,10,15,11,5,5,6,6,17,17,17,16
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Off-Road"",""glider"":""Super Glider""}",10,5,14,10,16,8,8,6,5,15,14,16,15
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Off-Road"",""glider"":""Cloud Glider""}",11,4,14,11,15,7,8,5,6,15,14,17,15
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Off-Road"",""glider"":""Wario Wing""}",10,6,13,10,16,8,7,6,6,15,15,16,14
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Off-Road"",""glider"":""Peach Parasol""}",11,5,13,11,15,7,7,5,6,15,15,17,14
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Cushion"",""glider"":""Super Glider""}",11,3,14,13,15,6,5,9,4,16,14,17,15
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Cushion"",""glider"":""Cloud Glider""}",12,2,14,14,14,5,5,8,5,16,14,18,15
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Cushion"",""glider"":""Wario Wing""}",11,4,13,13,15,6,4,9,5,16,15,17,14
"{""character"":""Baby Peach"",""body"":""Sport Bike"",""tire"":""Cushion"",""glider"":""Peach Parasol""}",12,3,13,14,14,5,4,8,5,16,15,18,14
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""GLA Tires"",""glider"":""Super Glider""}",16,3,15,16,11,3,5,6,4,19,17,18,19
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""GLA Tires"",""glider"":""Cloud Glider""}",17,2,15,17,10,2,5,5,5,19,17,19,19
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""GLA Tires"",""glider"":""Wario Wing""}",16,4,14,16,11,3,4,6,5,19,18,18,18
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""GLA Tires"",""glider"":""Peach Parasol""}",17,3,14,17,10,2,4,5,5,19,18,19,18
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""Monster"",""glider"":""Super Glider""}",14,5,17,15,12,3,4,4,4,16,15,16,16
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""Monster"",""glider"":""Cloud Glider""}",15,4,17,16,11,2,4,3,5,16,15,17,16
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""Monster"",""glider"":""Wario Wing""}",14,6,16,15,12,3,3,4,5,16,16,16,15
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""Monster"",""glider"":""Peach Parasol""}",15,5,16,16,11,2,3,3,5,16,16,17,15
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""Roller"",""glider"":""Super Glider""}",18,1,14,19,7,1,5,6,2,20,18,19,20
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""Roller"",""glider"":""Cloud Glider""}",19,0,14,20,6,0,5,5,3,20,18,20,20
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""Roller"",""glider"":""Wario Wing""}",18,2,13,19,7,1,4,6,3,20,19,19,19
"{""character"":""Baby Peach"",""body"":""Biddybuggy"",""tire"":""Roller"",""glider"":""Peach Parasol""}",19,1,13,20,6,0,4,5,3,20,19,20,19
